id,title,description,availability,availability_date,expiration_date,link,mobile_link,image_link,price,sale_price,sale_price_effective_date,identifier_exists,gtin,mpn,brand,product_highlight,product_detail,additional_image_link,condition,adult,color,size,size_type,size_system,gender,material,pattern,age_group,multipack,is bundle,unit_pricing_measure,unit_pricing_base_measure,energy_efficiency_class,min_energy_efficiency_class,max_energy_efficiency,item_group_id,video_link,virtual_model_link,cost_of_goods_sold
ali-bocadillos-premium,Bocadillos — Premium,Bocadillos — Premium de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $25500.00 MXN. Precio unitario de referencia: $850.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/bocadillos,https://bodasesor.com/catalogos/bocadillos,https://bodasesor.com/images/productos/bocadillos.png,850.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Premium"", ""Disponible en CDMX""",Categoría:alimentos:Bocadillos,,new,no,,,,,,,,,,,,,,,,ali-bocadillos,,,
ali-canapes-solo-alimentos,Canapés — Solo Alimentos,Canapés — Solo Alimentos de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $9600.00 MXN. Precio unitario de referencia: $320.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/canapes,https://bodasesor.com/catalogos/canapes,https://bodasesor.com/images/productos/canapes-premium.png,320.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Solo Alimentos"", ""Disponible en CDMX""",Categoría:alimentos:Canapés,,new,no,,,,,,,,,,,,,,,,ali-canapes,,,
ali-canapes-basico,Canapés — Basico,Canapés — Basico de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $22500.00 MXN. Precio unitario de referencia: $750.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/canapes,https://bodasesor.com/catalogos/canapes,https://bodasesor.com/images/productos/canapes-premium.png,750.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Basico"", ""Disponible en CDMX""",Categoría:alimentos:Canapés,,new,no,,,,,,,,,,,,,,,,ali-canapes,,,
ali-canapes-tradicional,Canapés — Tradicional,Canapés — Tradicional de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $24000.00 MXN. Precio unitario de referencia: $800.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/canapes,https://bodasesor.com/catalogos/canapes,https://bodasesor.com/images/productos/canapes-premium.png,800.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Tradicional"", ""Disponible en CDMX""",Categoría:alimentos:Canapés,,new,no,,,,,,,,,,,,,,,,ali-canapes,,,
ali-canapes-premium,Canapés — Premium,Canapés — Premium de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $25500.00 MXN. Precio unitario de referencia: $850.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/canapes,https://bodasesor.com/catalogos/canapes,https://bodasesor.com/images/productos/canapes-premium.png,850.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Premium"", ""Disponible en CDMX""",Categoría:alimentos:Canapés,,new,no,,,,,,,,,,,,,,,,ali-canapes,,,
ali-carrito-de-snaks-carrito-de-snaks,Carrito de snaks — Carrito de snaks,Carrito de snaks — Carrito de snaks de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $6000.00 MXN. Precio unitario de referencia: $150.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/carrito-de-snacks,https://bodasesor.com/catalogos/carrito-de-snacks,https://bodasesor.com/images/productos/carrito-snacks.png,150.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Carrito de snaks"", ""Disponible en CDMX""",Categoría:alimentos:Carrito de snaks,,new,no,,,,,,,,,,,,,,,,ali-carrito-de-snaks,,,
ali-cocteleria-y-mixologia-cocteleria,Coctelería y mixología — Coctelería,Coctelería y mixología — Coctelería de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $8550.00 MXN. Precio unitario de referencia: $285.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/cocteleria-y-mixologia,https://bodasesor.com/catalogos/cocteleria-y-mixologia,https://bodasesor.com/images/productos/cocteles-mixologia.png,285.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Coctelería"", ""Disponible en CDMX""",Categoría:alimentos:Coctelería y mixología,,new,no,,,,,,,,,,,,,,,,ali-cocteleria-y-mixologia,,,
ali-cocteleria-y-mixologia-mixologia,Coctelería y mixología — Mixologia,Coctelería y mixología — Mixologia de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $13950.00 MXN. Precio unitario de referencia: $465.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/cocteleria-y-mixologia,https://bodasesor.com/catalogos/cocteleria-y-mixologia,https://bodasesor.com/images/productos/cocteles-mixologia.png,465.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Mixologia"", ""Disponible en CDMX""",Categoría:alimentos:Coctelería y mixología,,new,no,,,,,,,,,,,,,,,,ali-cocteleria-y-mixologia,,,
ali-coffee-break-coffee-break-1,Coffee Break — Coffee Break 1,Coffee Break — Coffee Break 1 de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $7500.00 MXN. Precio unitario de referencia: $120.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/coffee-break,https://bodasesor.com/catalogos/coffee-break,https://bodasesor.com/images/empresas/coffee-break.png,120.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Coffee Break 1"", ""Disponible en CDMX""",Categoría:alimentos:Coffee Break,,new,no,,,,,,,,,,,,,,,,ali-coffee-break,,,
ali-coffee-break-coffee-break-2,Coffee Break — Coffee Break 2,Coffee Break — Coffee Break 2 de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $7500.00 MXN. Precio unitario de referencia: $200.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/coffee-break,https://bodasesor.com/catalogos/coffee-break,https://bodasesor.com/images/empresas/coffee-break.png,200.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Coffee Break 2"", ""Disponible en CDMX""",Categoría:alimentos:Coffee Break,,new,no,,,,,,,,,,,,,,,,ali-coffee-break,,,
ali-coffee-break-coffee-break-3,Coffee Break — Coffee Break 3,Coffee Break — Coffee Break 3 de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $8400.00 MXN. Precio unitario de referencia: $280.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/coffee-break,https://bodasesor.com/catalogos/coffee-break,https://bodasesor.com/images/empresas/coffee-break.png,280.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Coffee Break 3"", ""Disponible en CDMX""",Categoría:alimentos:Coffee Break,,new,no,,,,,,,,,,,,,,,,ali-coffee-break,,,
ali-coffee-break-coffee-break-4,Coffee Break — Coffee Break 4,Coffee Break — Coffee Break 4 de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $10500.00 MXN. Precio unitario de referencia: $350.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/coffee-break,https://bodasesor.com/catalogos/coffee-break,https://bodasesor.com/images/empresas/coffee-break.png,350.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Coffee Break 4"", ""Disponible en CDMX""",Categoría:alimentos:Coffee Break,,new,no,,,,,,,,,,,,,,,,ali-coffee-break,,,
ali-coffee-break-coffee-break-5,Coffee Break — Coffee Break 5,Coffee Break — Coffee Break 5 de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $12000.00 MXN. Precio unitario de referencia: $400.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/coffee-break,https://bodasesor.com/catalogos/coffee-break,https://bodasesor.com/images/empresas/coffee-break.png,400.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Coffee Break 5"", ""Disponible en CDMX""",Categoría:alimentos:Coffee Break,,new,no,,,,,,,,,,,,,,,,ali-coffee-break,,,
ali-comida-corrida-desayuno,Comida Corrida — Desayuno,Comida Corrida — Desayuno de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $7500.00 MXN. Precio unitario de referencia: $250.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/comida-corrida,https://bodasesor.com/catalogos/comida-corrida,https://bodasesor.com/images/empresas/comida-corrida.png,250.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Desayuno"", ""Disponible en CDMX""",Categoría:alimentos:Comida Corrida,,new,no,,,,,,,,,,,,,,,,ali-comida-corrida,,,
ali-comida-corrida-comida,Comida Corrida — Comida,Comida Corrida — Comida de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $10500.00 MXN. Precio unitario de referencia: $350.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/comida-corrida,https://bodasesor.com/catalogos/comida-corrida,https://bodasesor.com/images/empresas/comida-corrida.png,350.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Comida"", ""Disponible en CDMX""",Categoría:alimentos:Comida Corrida,,new,no,,,,,,,,,,,,,,,,ali-comida-corrida,,,
ali-comida-corrida-cena,Comida Corrida — Cena,Comida Corrida — Cena de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $10500.00 MXN. Precio unitario de referencia: $350.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/comida-corrida,https://bodasesor.com/catalogos/comida-corrida,https://bodasesor.com/images/empresas/comida-corrida.png,350.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Cena"", ""Disponible en CDMX""",Categoría:alimentos:Comida Corrida,,new,no,,,,,,,,,,,,,,,,ali-comida-corrida,,,
ali-cupcakes-betun-topper-impreso,Cupcakes — Betún + topper impreso,Cupcakes — Betún + topper impreso de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $1200.00 MXN. Precio unitario de referencia: $40.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/cupcakes-y-betun,https://bodasesor.com/catalogos/cupcakes-y-betun,https://bodasesor.com/images/productos/cupcakes-gourmet.png,40.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Betún + topper impreso"", ""Disponible en CDMX""",Categoría:alimentos:Cupcakes,,new,no,,,,,,,,,,,,,,,,ali-cupcakes,,,
ali-cupcakes-fondant-modelado-plano,Cupcakes — Fondant modelado plano,Cupcakes — Fondant modelado plano de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $1650.00 MXN. Precio unitario de referencia: $55.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/cupcakes-y-betun,https://bodasesor.com/catalogos/cupcakes-y-betun,https://bodasesor.com/images/productos/cupcakes-gourmet.png,55.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Fondant modelado plano"", ""Disponible en CDMX""",Categoría:alimentos:Cupcakes,,new,no,,,,,,,,,,,,,,,,ali-cupcakes,,,
ali-cupcakes-fondant-tridimensional-artesanal,Cupcakes — Fondant tridimensional artesanal,Cupcakes — Fondant tridimensional artesanal de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $1800.00 MXN. Precio unitario de referencia: $60.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/cupcakes-y-betun,https://bodasesor.com/catalogos/cupcakes-y-betun,https://bodasesor.com/images/productos/cupcakes-gourmet.png,60.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Fondant tridimensional artesanal"", ""Disponible en CDMX""",Categoría:alimentos:Cupcakes,,new,no,,,,,,,,,,,,,,,,ali-cupcakes,,,
ali-cupcakes-fondant-imagen-comestible,Cupcakes — Fondant + imagen comestible,Cupcakes — Fondant + imagen comestible de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $1350.00 MXN. Precio unitario de referencia: $45.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/cupcakes-y-betun,https://bodasesor.com/catalogos/cupcakes-y-betun,https://bodasesor.com/images/productos/cupcakes-gourmet.png,45.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Fondant + imagen comestible"", ""Disponible en CDMX""",Categoría:alimentos:Cupcakes,,new,no,,,,,,,,,,,,,,,,ali-cupcakes,,,
ali-desayuno-o-brunch-solo-alimentos,Desayuno o Brunch — Solo Alimentos,Desayuno o Brunch — Solo Alimentos de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $9000.00 MXN. Precio unitario de referencia: $300.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/desayuno-o-brunch,https://bodasesor.com/catalogos/desayuno-o-brunch,https://bodasesor.com/images/productos/desayuno-social.png,300.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Solo Alimentos"", ""Disponible en CDMX""",Categoría:alimentos:Desayuno o Brunch,,new,no,,,,,,,,,,,,,,,,ali-desayuno-o-brunch,,,
ali-desayuno-o-brunch-basico,Desayuno o Brunch — Basico,Desayuno o Brunch — Basico de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $16500.00 MXN. Precio unitario de referencia: $550.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/desayuno-o-brunch,https://bodasesor.com/catalogos/desayuno-o-brunch,https://bodasesor.com/images/productos/desayuno-social.png,550.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Basico"", ""Disponible en CDMX""",Categoría:alimentos:Desayuno o Brunch,,new,no,,,,,,,,,,,,,,,,ali-desayuno-o-brunch,,,
ali-desayuno-o-brunch-tradicional,Desayuno o Brunch — Tradicional,Desayuno o Brunch — Tradicional de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $18000.00 MXN. Precio unitario de referencia: $600.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/desayuno-o-brunch,https://bodasesor.com/catalogos/desayuno-o-brunch,https://bodasesor.com/images/productos/desayuno-social.png,600.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Tradicional"", ""Disponible en CDMX""",Categoría:alimentos:Desayuno o Brunch,,new,no,,,,,,,,,,,,,,,,ali-desayuno-o-brunch,,,
ali-desayuno-o-brunch-premium,Desayuno o Brunch — Premium,Desayuno o Brunch — Premium de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $19500.00 MXN. Precio unitario de referencia: $650.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/desayuno-o-brunch,https://bodasesor.com/catalogos/desayuno-o-brunch,https://bodasesor.com/images/productos/desayuno-social.png,650.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Premium"", ""Disponible en CDMX""",Categoría:alimentos:Desayuno o Brunch,,new,no,,,,,,,,,,,,,,,,ali-desayuno-o-brunch,,,
ali-desayuno-o-brunch-buffet,Desayuno o Brunch — Buffet,Desayuno o Brunch — Buffet de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $22500.00 MXN. Precio unitario de referencia: $750.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/desayuno-o-brunch,https://bodasesor.com/catalogos/desayuno-o-brunch,https://bodasesor.com/images/productos/desayuno-social.png,750.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Buffet"", ""Disponible en CDMX""",Categoría:alimentos:Desayuno o Brunch,,new,no,,,,,,,,,,,,,,,,ali-desayuno-o-brunch,,,
ali-mesa-de-dulces-mesa-de-dulces,Mesa de dulces — Mesa de dulces,Mesa de dulces — Mesa de dulces de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $8000.00 MXN. Precio unitario de referencia: $250.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/mesa-de-dulces,https://bodasesor.com/catalogos/mesa-de-dulces,https://bodasesor.com/images/productos/mesa-dulces.png,250.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Mesa de dulces"", ""Disponible en CDMX""",Categoría:alimentos:Mesa de dulces,,new,no,,,,,,,,,,,,,,,,ali-mesa-de-dulces,,,
ali-mesa-de-postres-mesa-de-postres,Mesa de Postres — Mesa de Postres,Mesa de Postres — Mesa de Postres de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $8500.00 MXN. Precio unitario de referencia: $260.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/mesa-de-postres,https://bodasesor.com/catalogos/mesa-de-postres,https://bodasesor.com/images/productos/mesa-postres.png,260.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Mesa de Postres"", ""Disponible en CDMX""",Categoría:alimentos:Mesa de Postres,,new,no,,,,,,,,,,,,,,,,ali-mesa-de-postres,,,
ali-mesa-de-quesos-mesa-de-quesos,Mesa de quesos — Mesa de quesos,Mesa de quesos — Mesa de quesos de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $8700.00 MXN. Precio unitario de referencia: $290.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/mesa-de-quesos,https://bodasesor.com/catalogos/mesa-de-quesos,https://bodasesor.com/images/productos/mesa-quesos.png,290.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Mesa de quesos"", ""Disponible en CDMX""",Categoría:alimentos:Mesa de quesos,,new,no,,,,,,,,,,,,,,,,ali-mesa-de-quesos,,,
ali-mocteles-mocteleria,Mocteles — Moctelería,Mocteles — Moctelería de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $6000.00 MXN. Precio unitario de referencia: $200.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/mocteles,https://bodasesor.com/catalogos/mocteles,https://bodasesor.com/images/productos/barra-mocteles.png,200.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Moctelería"", ""Disponible en CDMX""",Categoría:alimentos:Mocteles,,new,no,,,,,,,,,,,,,,,,ali-mocteles,,,
ali-mocteles-con-mixologo,Mocteles — con mixologo,Mocteles — con mixologo de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $12000.00 MXN. Precio unitario de referencia: $400.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/mocteles,https://bodasesor.com/catalogos/mocteles,https://bodasesor.com/images/productos/barra-mocteles.png,400.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel con mixologo"", ""Disponible en CDMX""",Categoría:alimentos:Mocteles,,new,no,,,,,,,,,,,,,,,,ali-mocteles,,,
ali-paella-solo-alimentos,Paella — Solo Alimentos,Paella — Solo Alimentos de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $15000.00 MXN. Precio unitario de referencia: $500.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/paella,https://bodasesor.com/catalogos/paella,https://bodasesor.com/images/productos/paella.png,500.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Solo Alimentos"", ""Disponible en CDMX""",Categoría:alimentos:Paella,,new,no,,,,,,,,,,,,,,,,ali-paella,,,
ali-paella-basico,Paella — Basico,Paella — Basico de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $24900.00 MXN. Precio unitario de referencia: $830.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/paella,https://bodasesor.com/catalogos/paella,https://bodasesor.com/images/productos/paella.png,830.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Basico"", ""Disponible en CDMX""",Categoría:alimentos:Paella,,new,no,,,,,,,,,,,,,,,,ali-paella,,,
ali-paella-tradicional,Paella — Tradicional,Paella — Tradicional de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $26400.00 MXN. Precio unitario de referencia: $880.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/paella,https://bodasesor.com/catalogos/paella,https://bodasesor.com/images/productos/paella.png,880.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Tradicional"", ""Disponible en CDMX""",Categoría:alimentos:Paella,,new,no,,,,,,,,,,,,,,,,ali-paella,,,
ali-paella-premium,Paella — Premium,Paella — Premium de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $27900.00 MXN. Precio unitario de referencia: $930.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/paella,https://bodasesor.com/catalogos/paella,https://bodasesor.com/images/productos/paella.png,930.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Premium"", ""Disponible en CDMX""",Categoría:alimentos:Paella,,new,no,,,,,,,,,,,,,,,,ali-paella,,,
ali-paletas-de-hielo-y-helados-tamano-coktail,Paletas de hielo y Helados — Tamaño Coktail,Paletas de hielo y Helados — Tamaño Coktail de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $1600.00 MXN. Precio unitario de referencia: $64.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/images/productos/paletas-helados.png,64.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Tamaño Coktail"", ""Disponible en CDMX""",Categoría:alimentos:Paletas de hielo y Helados,,new,no,,,,,,,,,,,,,,,,ali-paletas-de-hielo-y-helados,,,
ali-paletas-de-hielo-y-helados-tamano-shot,Paletas de hielo y Helados — Tamaño Shot,Paletas de hielo y Helados — Tamaño Shot de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $1700.00 MXN. Precio unitario de referencia: $34.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/images/productos/paletas-helados.png,34.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Tamaño Shot"", ""Disponible en CDMX""",Categoría:alimentos:Paletas de hielo y Helados,,new,no,,,,,,,,,,,,,,,,ali-paletas-de-hielo-y-helados,,,
ali-paletas-de-hielo-y-helados-sorbete,Paletas de hielo y Helados — Sorbete,Paletas de hielo y Helados — Sorbete de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $1000.00 MXN. Precio unitario de referencia: $40.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/images/productos/paletas-helados.png,40.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Sorbete"", ""Disponible en CDMX""",Categoría:alimentos:Paletas de hielo y Helados,,new,no,,,,,,,,,,,,,,,,ali-paletas-de-hielo-y-helados,,,
ali-paletas-de-hielo-y-helados-helado,Paletas de hielo y Helados — Helado,Paletas de hielo y Helados — Helado de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $1650.00 MXN. Precio unitario de referencia: $330.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/images/productos/paletas-helados.png,330.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Helado"", ""Disponible en CDMX""",Categoría:alimentos:Paletas de hielo y Helados,,new,no,,,,,,,,,,,,,,,,ali-paletas-de-hielo-y-helados,,,
ali-paletas-de-hielo-y-helados-smoothie,Paletas de hielo y Helados — Smoothie,Paletas de hielo y Helados — Smoothie de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $3300.00 MXN. Precio unitario de referencia: $66.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/images/productos/paletas-helados.png,66.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Smoothie"", ""Disponible en CDMX""",Categoría:alimentos:Paletas de hielo y Helados,,new,no,,,,,,,,,,,,,,,,ali-paletas-de-hielo-y-helados,,,
ali-paletas-de-hielo-y-helados-palitos-brandeado,Paletas de hielo y Helados — Palitos Brandeado,Paletas de hielo y Helados — Palitos Brandeado de Bodasesor para eventos en CDMX y área metropolitana. Precio mínimo de salida desde $180.00 MXN. Precio unitario de referencia: $6.00 MXN. Cotiza disponibilidad y montaje en bodasesor.com.,in_stock,,,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/catalogos/paletas-de-hielo-y-helados,https://bodasesor.com/images/productos/paletas-helados.png,6.00 MXN,,,no,,,Bodasesor,"""Servicio de alimentos Bodasesor"", ""Nivel Palitos Brandeado"", ""Disponible en CDMX""",Categoría:alimentos:Paletas de hielo y Helados,,new,no,,,,,,,,,,,,,,,,ali-paletas-de-hielo-y-helados,,,
